ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
141902,1,3,70
141902,2,4,17
141902,3,4,90
141903,1,1,100
141903,2,3,52
141903,3,3,90
141904,1,3,93
141904,2,2,91
141904,3,4,94
141905,1,3,88
141905,2,2,100
141905,3,6,76
141906,1,5,82
141906,2,2,89
141906,3,2,74
141907,1,3,72
141907,2,5,91
141907,3,3,37
141908,1,3,74
141908,2,3,57
141908,3,3,96
141909,1,4,75
141909,2,3,83
141909,3,5,74
141910,1,4,84
141910,2,2,67
141910,3,4,49
141911,1,3,51
141911,2,3,77
141911,3,3,83
141912,1,4,97
141912,2,3,82
141912,3,3,76
141913,1,2,86
141913,2,4,71
141913,3,5,37
141914,1,3,79
141914,2,3,93
141914,3,3,59
141915,1,4,71
141915,2,4,87
141915,3,4,74
141916,1,2,70
141916,2,1,74
141916,3,5,79
141917,1,4,79
141917,2,5,91
141917,3,3,85
141918,1,6,70
141918,2,3,71
141918,3,1,83
141919,1,5,56
141919,2,3,92
141919,3,4,88
141920,1,4,33
141920,2,1,97
141920,3,3,82
141921,1,4,79
141921,2,3,59
141921,3,6,72
141922,1,4,75
141922,2,3,84
141922,3,3,86
141923,1,4,89
141923,2,2,98
141923,3,3,89
141924,1,5,73
141924,2,2,74
141924,3,3,51
141925,1,1,70
141925,2,6,30
141925,3,4,83
141926,1,5,96
141926,2,5,83
141926,3,3,84
141927,1,3,98
141927,2,3,72
141927,3,5,86
141928,1,2,100
141928,2,3,92
141928,3,4,74
141929,1,3,81
141929,2,4,64
141929,3,4,78
141930,1,4,73
141930,2,5,80
141930,3,5,76
141931,1,4,97
141931,2,4,80
141931,3,1,71
141932,1,4,75
141932,2,5,100
141932,3,2,75
141933,1,1,11
141933,2,3,81
141933,3,5,98
141934,1,3,85
141934,2,4,79
141934,3,5,82
141935,1,3,100
141935,2,1,87
141935,3,5,85
141936,1,1,88
141936,2,6,63
141936,3,4,70
141937,1,4,76
141937,2,4,54
141937,3,5,86
141938,1,3,64
141938,2,4,82
141938,3,2,87
141939,1,2,100
141939,2,4,69
141939,3,2,71
141940,1,4,100
141940,2,3,100
141940,3,2,30
141941,1,5,37
141941,2,3,25
141941,3,2,37
141942,1,3,78
141942,2,4,43
141942,3,4,72
141943,1,3,78
141943,2,4,84
141943,3,4,85
141944,1,3,84
141944,2,2,62
141944,3,3,66
141945,1,3,91
141945,2,4,72
141945,3,3,74
141946,1,5,70
141946,2,5,92
141946,3,3,39
141947,1,3,88
141947,2,4,99
141947,3,6,61
141948,1,5,77
141948,2,4,65
141948,3,4,78
141949,1,6,50
141949,2,5,33
141949,3,4,86
141950,1,1,74
141950,2,1,90
141950,3,1,94
141951,1,4,88
141951,2,3,91
141951,3,4,52
141952,1,2,86
141952,2,4,96
141952,3,2,99
141953,1,4,81
141953,2,5,51
141953,3,1,87
141954,1,3,63
141954,2,6,30
141954,3,2,77
141955,1,3,87
141955,2,5,80
141955,3,3,76
141956,1,5,72
141956,2,2,71
141956,3,3,89
141957,1,3,86
141957,2,4,89
141957,3,6,77
141958,1,5,81
141958,2,4,95
141958,3,5,31
141959,1,3,78
141959,2,4,81
141959,3,4,73
141960,1,3,72
141960,2,1,75
141960,3,4,86
141961,1,4,83
141961,2,5,94
141961,3,4,59
141962,1,4,70
141962,2,4,48
141962,3,1,86
141963,1,3,72
141963,2,4,74
141963,3,4,85
141964,1,2,71
141964,2,4,89
141964,3,4,77
141965,1,3,78
141965,2,5,72
141965,3,4,56
141966,1,3,86
141966,2,6,89
141966,3,3,79
141967,1,3,80
141967,2,4,95
141967,3,4,89
141968,1,4,84
141968,2,4,79
141968,3,1,70
141969,1,4,80
141969,2,3,61
141969,3,4,90
141970,1,2,30
141970,2,3,89
141970,3,1,77
141971,1,6,100
141971,2,4,90
141971,3,4,100
141972,1,5,100
141972,2,4,86
141972,3,4,39
141973,1,4,54
141973,2,2,89
141973,3,3,79
141974,1,2,98
141974,2,5,80
141974,3,3,58
141975,1,1,88
141975,2,6,97
141975,3,4,80
141976,1,1,81
141976,2,5,99
141976,3,5,74
141977,1,1,86
141977,2,4,87
141977,3,5,100
141978,1,3,86
141978,2,4,100
141978,3,6,80
141979,1,3,86
141979,2,6,66
141979,3,4,69
141980,1,1,21
141980,2,6,61
141980,3,2,100
141981,1,3,93
141981,2,4,88
141981,3,3,72
141982,1,4,89
141982,2,1,75
141982,3,5,19
141983,1,1,83
141983,2,4,96
141983,3,5,100
141984,1,5,34
141984,2,2,75
141984,3,2,20
141985,1,5,82
141985,2,2,80
141985,3,2,94
141986,1,6,81
141986,2,1,34
141986,3,3,70
141987,1,5,70
141987,2,4,90
141987,3,3,69
141988,1,2,74
141988,2,1,85
141988,3,4,100
141989,1,3,85
141989,2,4,74
141989,3,3,80
141990,1,6,41
141990,2,3,78
141990,3,6,71
141991,1,6,95
141991,2,4,52
141991,3,3,75
141992,1,4,98
141992,2,1,32
141992,3,3,88
141993,1,4,32
141993,2,4,78
141993,3,1,94
141994,1,1,31
141994,2,4,45
141994,3,3,89
141995,1,4,61
141995,2,5,93
141995,3,3,89
141996,1,4,74
141996,2,4,80
141996,3,4,78
141997,1,3,72
141997,2,4,42
141997,3,3,81
141998,1,3,89
141998,2,3,77
141998,3,4,52
141999,1,2,68
141999,2,5,30
141999,3,5,78
142000,1,3,43
142000,2,1,78
142000,3,4,70
142001,1,5,83
142001,2,4,73
142001,3,4,87
142002,1,4,49
142002,2,5,76
142002,3,4,73
142003,1,1,70
142003,2,5,93
142003,3,3,74
142004,1,1,44
142004,2,3,100
142004,3,4,98
142005,1,4,74
142005,2,2,89
142005,3,5,73
142006,1,4,77
142006,2,4,98
142006,3,5,74
142007,1,4,94
142007,2,4,44
142007,3,3,96
142008,1,5,71
142008,2,2,54
142008,3,2,78
142009,1,3,47
142009,2,5,75
142009,3,3,74
142010,1,1,87
142010,2,4,83
142010,3,4,83
142011,1,6,67
142011,2,4,76
142011,3,5,76
142012,1,3,94
142012,2,3,71
142012,3,1,78
142013,1,4,82
142013,2,1,88
142013,3,3,85
142014,1,5,78
142014,2,1,40
142014,3,5,97
142015,1,4,97
142015,2,6,70
142015,3,4,93
142016,1,6,71
142016,2,4,100
142016,3,4,78
142017,1,4,31
142017,2,4,95
142017,3,4,71
142018,1,4,96
142018,2,5,88
142018,3,4,95
142019,1,1,92
142019,2,4,79
142019,3,4,92
142020,1,1,10
142020,2,3,81
142020,3,4,77
142021,1,4,97
142021,2,3,88
142021,3,4,26
142022,1,4,71
142022,2,1,81
142022,3,5,98
142023,1,3,46
142023,2,4,79
142023,3,1,88
142024,1,4,20
142024,2,6,82
142024,3,4,96
142025,1,6,19
142025,2,3,97
142025,3,3,71
142026,1,2,82
142026,2,3,75
142026,3,3,85
142027,1,1,26
142027,2,5,67
142027,3,3,44
142028,1,4,85
142028,2,4,77
142028,3,6,87
142029,1,3,75
142029,2,5,91
142029,3,4,74
142030,1,3,100
142030,2,3,75
142030,3,3,63
142031,1,1,72
142031,2,5,95
142031,3,2,91
142032,1,4,74
142032,2,4,80
142032,3,4,63
142033,1,4,33
142033,2,1,55
142033,3,2,58
142034,1,6,70
142034,2,2,79
142034,3,3,100
142035,1,4,85
142035,2,3,78
142035,3,2,89
142036,1,3,88
142036,2,4,87
142036,3,2,75
142037,1,4,85
142037,2,4,58
142037,3,5,29
142038,1,5,95
142038,2,1,78
142038,3,3,89
142039,1,3,37
142039,2,5,78
142039,3,5,70
142040,1,1,76
142040,2,2,99
142040,3,2,96
142041,1,4,71
142041,2,2,49
142041,3,5,87
142042,1,4,95
142042,2,3,92
142042,3,5,84
142043,1,3,78
142043,2,4,14
142043,3,2,78
142044,1,1,71
142044,2,4,100
142044,3,2,81
142045,1,6,75
142045,2,1,86
142045,3,3,76
142046,1,2,99
142046,2,3,94
142046,3,5,93
142047,1,4,61
142047,2,4,97
142047,3,3,44
142048,1,1,44
142048,2,5,72
142048,3,6,89
142049,1,6,69
142049,2,5,25
142049,3,3,74
142050,1,5,40
142050,2,3,99
142050,3,2,84
142051,1,3,76
142051,2,3,68
142051,3,3,99
142052,1,2,71
142052,2,2,86
142052,3,3,84
142053,1,3,91
142053,2,4,79
142053,3,4,48
142054,1,4,88
142054,2,2,100
142054,3,4,79
142055,1,1,82
142055,2,3,87
142055,3,1,77
142056,1,5,63
142056,2,4,87
142056,3,4,79
142057,1,3,76
142057,2,3,100
142057,3,6,90
142058,1,4,33
142058,2,3,100
142058,3,1,70
142059,1,4,98
142059,2,4,42
142059,3,2,88
142060,1,2,70
142060,2,3,84
142060,3,4,100
142061,1,2,31
142061,2,2,72
142061,3,4,70
142062,1,4,44
142062,2,4,32
142062,3,2,88
142063,1,3,92
142063,2,3,68
142063,3,5,76
142064,1,4,85
142064,2,4,83
142064,3,5,81
142065,1,2,41
142065,2,5,77
142065,3,3,85
142066,1,4,73
142066,2,1,75
142066,3,4,84
142067,1,3,33
142067,2,3,62
142067,3,4,66
142068,1,1,96
142068,2,1,87
142068,3,4,77
142069,1,4,94
142069,2,3,73
142069,3,4,96
142070,1,1,89
142070,2,4,38
142070,3,4,80
142071,1,3,94
142071,2,1,100
142071,3,2,85
142072,1,4,79
142072,2,4,62
142072,3,4,95
142073,1,1,91
142073,2,3,57
142073,3,5,84
142074,1,3,91
142074,2,1,79
142074,3,3,87
142075,1,4,79
142075,2,1,92
142075,3,4,55
142076,1,4,83
142076,2,3,88
142076,3,5,73
142077,1,3,98
142077,2,3,72
142077,3,3,81
142078,1,2,84
142078,2,4,83
142078,3,3,73
142079,1,4,82
142079,2,3,80
142079,3,2,55
142080,1,1,94
142080,2,2,89
142080,3,1,77
142081,1,5,72
142081,2,5,95
142081,3,3,72
142082,1,6,79
142082,2,4,83
142082,3,3,87
142083,1,3,73
142083,2,4,85
142083,3,3,86
142084,1,3,89
142084,2,3,99
142084,3,3,78
142085,1,3,77
142085,2,6,79
142085,3,4,84
142086,1,1,87
142086,2,4,97
142086,3,4,28
142087,1,3,82
142087,2,4,80
142087,3,4,33
142088,1,6,91
142088,2,6,99
142088,3,6,82
142089,1,1,100
142089,2,3,96
142089,3,3,51
142090,1,5,87
142090,2,3,84
142090,3,6,70
142091,1,5,82
142091,2,5,84
142091,3,4,12
142092,1,5,50
142092,2,5,87
142092,3,2,82
142093,1,5,92
142093,2,3,82
142093,3,1,52
142094,1,3,63
142094,2,4,74
142094,3,3,75
142095,1,1,64
142095,2,3,79
142095,3,3,82
142096,1,3,60
142096,2,1,96
142096,3,3,85
142097,1,5,52
142097,2,5,52
142097,3,3,49
142098,1,1,80
142098,2,5,46
142098,3,1,85
142099,1,1,97
142099,2,5,81
142099,3,5,83
142100,1,3,93
142100,2,5,75
142100,3,3,49
142101,1,3,73
142101,2,4,99
142101,3,3,72
142102,1,2,89
142102,2,1,20
142102,3,4,73
142103,1,3,74
142103,2,4,59
142103,3,2,45
142104,1,5,86
142104,2,4,97
142104,3,2,37
142105,1,3,51
142105,2,3,82
142105,3,3,70
142106,1,5,56
142106,2,4,81
142106,3,1,37
142107,1,4,88
142107,2,3,78
142107,3,3,78
142108,1,5,89
142108,2,3,88
142108,3,6,26
142109,1,5,57
142109,2,4,73
142109,3,5,96
142110,1,3,83
142110,2,4,67
142110,3,3,49
142111,1,1,95
142111,2,4,81
142111,3,3,88
142112,1,4,73
142112,2,6,76
142112,3,3,69
142113,1,3,100
142113,2,5,92
142113,3,3,30
142114,1,4,72
142114,2,3,88
142114,3,3,79
142115,1,3,74
142115,2,3,97
142115,3,1,74
142116,1,6,100
142116,2,3,78
142116,3,4,72
142117,1,5,71
142117,2,1,96
142117,3,3,77
142118,1,3,99
142118,2,5,100
142118,3,4,52
142119,1,5,80
142119,2,4,77
142119,3,4,73
142120,1,4,66
142120,2,4,65
142120,3,3,76
142121,1,3,51
142121,2,3,100
142121,3,3,85
142122,1,3,79
142122,2,4,33
142122,3,3,46
142123,1,6,86
142123,2,5,89
142123,3,1,80
142124,1,3,77
142124,2,3,41
142124,3,5,72
142125,1,6,77
142125,2,4,81
142125,3,3,88
142126,1,4,81
142126,2,3,75
142126,3,4,14
142127,1,3,71
142127,2,3,73
142127,3,4,75
142128,1,4,77
142128,2,4,41
142128,3,3,72
142129,1,1,19
142129,2,3,69
142129,3,2,88
142130,1,3,76
142130,2,4,72
142130,3,3,65
142131,1,3,85
142131,2,2,70
142131,3,3,76
142132,1,4,72
142132,2,3,84
142132,3,3,39
142133,1,2,74
142133,2,3,87
142133,3,2,94
142134,1,5,87
142134,2,3,64
142134,3,3,82
142135,1,1,98
142135,2,1,79
142135,3,6,84
142136,1,3,71
142136,2,3,96
142136,3,4,55
142137,1,2,92
142137,2,3,67
142137,3,1,70
142138,1,3,75
142138,2,4,100
142138,3,5,72
142139,1,4,87
142139,2,1,85
142139,3,1,58
142140,1,4,84
142140,2,3,72
142140,3,4,78
142141,1,1,99
142141,2,2,25
142141,3,2,76
142142,1,4,58
142142,2,3,85
142142,3,3,100
142143,1,4,99
142143,2,5,70
142143,3,6,76
142144,1,3,85
142144,2,3,71
142144,3,2,40
142145,1,1,35
142145,2,4,90
142145,3,5,90
142146,1,4,83
142146,2,3,100
142146,3,4,75
142147,1,4,89
142147,2,2,80
142147,3,5,70
142148,1,6,92
142148,2,5,74
142148,3,4,77
142149,1,4,86
142149,2,5,72
142149,3,6,86
142150,1,2,87
142150,2,4,99
142150,3,3,77
142151,1,5,45
142151,2,2,87
142151,3,3,55
142152,1,3,63
142152,2,5,88
142152,3,4,41
142153,1,3,47
142153,2,3,81
142153,3,3,89
142154,1,4,72
142154,2,1,87
142154,3,4,74
142155,1,3,88
142155,2,2,77
142155,3,4,52
142156,1,4,70
142156,2,3,83
142156,3,5,86
142157,1,4,71
142157,2,3,70
142157,3,3,82
142158,1,2,87
142158,2,2,100
142158,3,5,73
142159,1,5,78
142159,2,5,37
142159,3,4,84
142160,1,1,81
142160,2,4,72
142160,3,6,83
142161,1,1,81
142161,2,3,95
142161,3,4,85
142162,1,6,80
142162,2,4,73
142162,3,4,33
142163,1,1,99
142163,2,4,22
142163,3,3,25
142164,1,5,83
142164,2,5,51
142164,3,4,72
142165,1,2,81
142165,2,5,61
142165,3,1,37
142166,1,4,73
142166,2,4,93
142166,3,5,58
142167,1,2,86
142167,2,5,13
142167,3,3,25
142168,1,3,84
142168,2,4,82
142168,3,3,24
142169,1,4,82
142169,2,2,91
142169,3,1,95
142170,1,1,88
142170,2,4,85
142170,3,1,75
142171,1,4,74
142171,2,5,88
142171,3,5,50
142172,1,4,61
142172,2,2,20
142172,3,4,78
142173,1,2,78
142173,2,1,78
142173,3,5,85
142174,1,5,70
142174,2,4,73
142174,3,5,99
142175,1,3,84
142175,2,3,34
142175,3,4,80
142176,1,3,80
142176,2,1,31
142176,3,3,85
142177,1,4,81
142177,2,3,32
142177,3,2,79
142178,1,3,85
142178,2,4,100
142178,3,4,81
142179,1,2,63
142179,2,1,68
142179,3,4,81
142180,1,5,80
142180,2,3,48
142180,3,3,88
142181,1,3,90
142181,2,4,71
142181,3,1,24
142182,1,2,38
142182,2,3,73
142182,3,3,75
142183,1,3,100
142183,2,3,85
142183,3,4,76
142184,1,2,22
142184,2,4,100
142184,3,3,74
142185,1,2,58
142185,2,1,88
142185,3,2,60
142186,1,6,82
142186,2,1,60
142186,3,4,76
142187,1,4,35
142187,2,4,100
142187,3,5,83
142188,1,3,54
142188,2,6,80
142188,3,1,74
142189,1,3,40
142189,2,4,85
142189,3,3,32
142190,1,1,41
142190,2,4,93
142190,3,4,61
142191,1,1,70
142191,2,5,51
142191,3,4,57
142192,1,4,67
142192,2,5,93
142192,3,4,45
142193,1,2,92
142193,2,5,85
142193,3,5,72
142194,1,5,76
142194,2,4,78
142194,3,4,70
142195,1,1,70
142195,2,4,72
142195,3,6,37
142196,1,4,70
142196,2,3,76
142196,3,4,85
142197,1,5,100
142197,2,3,80
142197,3,2,81
142198,1,3,91
142198,2,4,84
142198,3,3,78
142199,1,2,81
142199,2,3,69
142199,3,3,100
142200,1,3,77
142200,2,3,66
142200,3,4,74
142201,1,1,85
142201,2,3,96
142201,3,6,76
142202,1,4,42
142202,2,2,73
142202,3,5,56
142203,1,4,97
142203,2,1,74
142203,3,4,90
142204,1,4,71
142204,2,1,98
142204,3,2,81
142205,1,5,71
142205,2,2,93
142205,3,6,93
142206,1,3,87
142206,2,6,99
142206,3,2,73
142207,1,5,83
142207,2,3,89
142207,3,3,84
142208,1,1,83
142208,2,5,78
142208,3,4,76
142209,1,5,87
142209,2,3,85
142209,3,4,89
142210,1,3,87
142210,2,3,89
142210,3,4,84
142211,1,3,97
142211,2,4,97
142211,3,2,92
142212,1,1,100
142212,2,4,72
142212,3,2,81
142213,1,5,88
142213,2,3,86
142213,3,4,36
142214,1,4,70
142214,2,5,89
142214,3,3,79
142215,1,5,96
142215,2,6,65
142215,3,6,89
142216,1,5,82
142216,2,3,85
142216,3,1,80
142217,1,4,79
142217,2,2,64
142217,3,4,96
142218,1,5,99
142218,2,1,100
142218,3,3,90
142219,1,5,84
142219,2,1,59
142219,3,3,80
142220,1,5,55
142220,2,5,99
142220,3,3,89
142221,1,4,93
142221,2,4,92
142221,3,5,84
142222,1,5,70
142222,2,5,52
142222,3,4,100
142223,1,5,78
142223,2,1,92
142223,3,3,19
142224,1,4,92
142224,2,1,78
142224,3,3,72
142225,1,2,59
142225,2,3,76
142225,3,1,70
142226,1,4,95
142226,2,5,73
142226,3,3,71
142227,1,2,98
142227,2,3,87
142227,3,4,71
142228,1,4,80
142228,2,3,77
142228,3,5,92
142229,1,4,44
142229,2,3,88
142229,3,4,100
142230,1,4,97
142230,2,4,76
142230,3,2,88
142231,1,2,77
142231,2,3,78
142231,3,5,65
142232,1,3,79
142232,2,4,69
142232,3,3,99
142233,1,6,23
142233,2,4,98
142233,3,4,82
142234,1,1,82
142234,2,1,84
142234,3,3,99
142235,1,3,100
142235,2,4,93
142235,3,2,83
142236,1,4,96
142236,2,3,81
142236,3,3,84
142237,1,4,91
142237,2,3,82
142237,3,1,95
142238,1,4,40
142238,2,5,54
142238,3,3,84
142239,1,4,84
142239,2,2,81
142239,3,2,72
142240,1,3,75
142240,2,2,80
142240,3,4,95
142241,1,4,77
142241,2,2,42
142241,3,4,93
142242,1,3,70
142242,2,5,99
142242,3,4,78
142243,1,4,89
142243,2,4,88
142243,3,1,100
142244,1,5,96
142244,2,5,70
142244,3,3,47
142245,1,1,77
142245,2,4,73
142245,3,2,55
142246,1,3,85
142246,2,3,78
142246,3,3,64
142247,1,4,83
142247,2,6,72
142247,3,3,55
142248,1,1,85
142248,2,4,53
142248,3,4,95
142249,1,4,49
142249,2,1,89
142249,3,1,39
142250,1,3,92
142250,2,2,53
142250,3,4,71
142251,1,3,100
142251,2,4,78
142251,3,4,76
142252,1,2,83
142252,2,5,70
142252,3,1,86
142253,1,4,96
142253,2,5,11
142253,3,3,100
142254,1,3,74
142254,2,4,51
142254,3,3,34
142255,1,3,56
142255,2,3,83
142255,3,6,81
142256,1,4,58
142256,2,4,78
142256,3,6,69
142257,1,2,83
142257,2,5,84
142257,3,3,71
142258,1,6,100
142258,2,3,100
142258,3,4,83
142259,1,5,88
142259,2,3,68
142259,3,3,72
142260,1,4,86
142260,2,3,76
142260,3,4,90
142261,1,5,58
142261,2,3,81
142261,3,1,42
142262,1,1,96
142262,2,3,87
142262,3,1,82
142263,1,4,34
142263,2,5,83
142263,3,1,81
142264,1,3,77
142264,2,3,34
142264,3,2,88
142265,1,4,91
142265,2,3,62
142265,3,5,100
142266,1,3,88
142266,2,4,70
142266,3,3,82
142267,1,2,83
142267,2,4,72
142267,3,3,88
142268,1,4,100
142268,2,4,100
142268,3,4,72
142269,1,1,91
142269,2,5,38
142269,3,3,38
142270,1,6,100
142270,2,4,86
142270,3,5,59
142271,1,1,61
142271,2,5,87
142271,3,3,83
142272,1,3,91
142272,2,5,80
142272,3,3,73
142273,1,4,82
142273,2,4,82
142273,3,1,89
142274,1,4,100
142274,2,4,95
142274,3,5,75
142275,1,5,100
142275,2,4,100
142275,3,5,87
142276,1,4,73
142276,2,3,72
142276,3,3,75
142277,1,1,40
142277,2,3,86
142277,3,1,23
142278,1,3,82
142278,2,5,70
142278,3,3,90
142279,1,1,89
142279,2,3,92
142279,3,4,89
142280,1,2,87
142280,2,3,73
142280,3,2,73
142281,1,4,60
142281,2,4,89
142281,3,5,12
142282,1,2,89
142282,2,4,70
142282,3,4,77
142283,1,5,96
142283,2,6,86
142283,3,4,81
142284,1,4,59
142284,2,1,77
142284,3,4,88
142285,1,1,75
142285,2,4,65
142285,3,4,94
142286,1,3,74
142286,2,3,83
142286,3,3,39
142287,1,5,15
142287,2,2,75
142287,3,3,34
142288,1,4,84
142288,2,3,45
142288,3,6,85
142289,1,2,85
142289,2,3,35
142289,3,3,96
142290,1,4,55
142290,2,1,91
142290,3,2,89
142291,1,1,52
142291,2,4,97
142291,3,4,87
142292,1,3,87
142292,2,3,54
142292,3,1,100
142293,1,3,84
142293,2,4,65
142293,3,4,86
142294,1,4,21
142294,2,4,77
142294,3,6,74
142295,1,1,77
142295,2,3,74
142295,3,3,86
142296,1,1,73
142296,2,6,91
142296,3,4,100
142297,1,4,51
142297,2,3,89
142297,3,3,73
142298,1,1,71
142298,2,5,81
142298,3,3,83
142299,1,3,93
142299,2,3,75
142299,3,6,64
142300,1,1,71
142300,2,4,75
142300,3,6,78
142301,1,5,71
142301,2,1,89
142301,3,3,93
142302,1,3,76
142302,2,3,69
142302,3,4,90
142303,1,3,85
142303,2,4,50
142303,3,3,80
142304,1,4,100
142304,2,4,93
142304,3,4,100
142305,1,2,78
142305,2,5,72
142305,3,3,67
142306,1,5,84
142306,2,5,73
142306,3,4,72
142307,1,4,71
142307,2,4,69
142307,3,3,67
142308,1,1,74
142308,2,1,39
142308,3,5,70
142309,1,4,89
142309,2,1,82
142309,3,5,55
142310,1,6,88
142310,2,5,91
142310,3,3,83
142311,1,4,95
142311,2,3,84
142311,3,6,97
142312,1,3,89
142312,2,2,65
142312,3,4,88
142313,1,3,75
142313,2,3,75
142313,3,5,54
142314,1,5,82
142314,2,3,41
142314,3,2,71
142315,1,5,100
142315,2,3,79
142315,3,3,100
142316,1,5,100
142316,2,4,83
142316,3,5,96
142317,1,4,79
142317,2,5,84
142317,3,3,98
142318,1,3,83
142318,2,6,86
142318,3,4,24
142319,1,3,49
142319,2,5,86
142319,3,5,90
142320,1,4,86
142320,2,4,52
142320,3,3,87
142321,1,3,96
142321,2,3,35
142321,3,3,97
142322,1,3,47
142322,2,4,73
142322,3,3,64
142323,1,1,75
142323,2,3,23
142323,3,3,90
142324,1,3,75
142324,2,1,75
142324,3,4,89
142325,1,3,87
142325,2,2,31
142325,3,4,39
142326,1,3,98
142326,2,1,82
142326,3,6,83
142327,1,4,88
142327,2,5,86
142327,3,3,78
142328,1,2,100
142328,2,4,80
142328,3,2,98
142329,1,3,70
142329,2,3,85
142329,3,1,46
142330,1,5,85
142330,2,4,72
142330,3,3,65
142331,1,3,86
142331,2,3,82
142331,3,1,94
142332,1,4,94
142332,2,4,69
142332,3,1,78
142333,1,3,93
142333,2,5,58
142333,3,3,76
142334,1,1,81
142334,2,1,36
142334,3,2,70
142335,1,5,99
142335,2,4,67
142335,3,4,62
142336,1,6,95
142336,2,4,86
142336,3,5,72
142337,1,3,20
142337,2,5,71
142337,3,4,67
142338,1,3,78
142338,2,1,100
142338,3,6,78
142339,1,4,60
142339,2,4,100
142339,3,4,74
142340,1,2,77
142340,2,4,78
142340,3,1,74
142341,1,6,15
142341,2,3,96
142341,3,6,25
142342,1,6,22
142342,2,3,80
142342,3,1,95
142343,1,4,85
142343,2,4,26
142343,3,1,50
142344,1,4,80
142344,2,6,86
142344,3,3,76
142345,1,4,86
142345,2,6,72
142345,3,3,63
142346,1,3,45
142346,2,3,77
142346,3,4,62
142347,1,2,77
142347,2,4,80
142347,3,4,95
142348,1,3,85
142348,2,1,68
142348,3,5,79
142349,1,3,81
142349,2,4,76
142349,3,1,73
142350,1,5,72
142350,2,3,88
142350,3,3,73
142351,1,3,55
142351,2,2,87
142351,3,4,95
142352,1,3,53
142352,2,3,88
142352,3,3,52
142353,1,3,30
142353,2,4,67
142353,3,4,99
142354,1,3,30
142354,2,4,78
142354,3,3,94
142355,1,5,96
142355,2,3,89
142355,3,3,93
142356,1,3,93
142356,2,4,81
142356,3,4,86
142357,1,4,61
142357,2,3,60
142357,3,4,87
142358,1,4,25
142358,2,4,86
142358,3,6,94
142359,1,6,81
142359,2,4,78
142359,3,4,100
142360,1,1,54
142360,2,5,72
142360,3,4,85
142361,1,5,84
142361,2,2,99
142361,3,3,92
142362,1,4,91
142362,2,1,98
142362,3,3,76
142363,1,3,84
142363,2,3,70
142363,3,3,86
142364,1,4,77
142364,2,5,74
142364,3,3,98
142365,1,5,94
142365,2,4,64
142365,3,4,17
142366,1,4,64
142366,2,5,90
142366,3,4,81
142367,1,5,81
142367,2,3,84
142367,3,4,69
142368,1,2,73
142368,2,5,26
142368,3,5,72
142369,1,4,89
142369,2,4,95
142369,3,3,66
142370,1,4,89
142370,2,4,75
142370,3,4,83
142371,1,4,70
142371,2,2,75
142371,3,4,33
142372,1,4,10
142372,2,6,100
142372,3,5,94
142373,1,3,78
142373,2,1,87
142373,3,3,82
142374,1,3,81
142374,2,4,67
142374,3,4,99
142375,1,4,75
142375,2,5,51
142375,3,3,89
142376,1,3,99
142376,2,4,74
142376,3,5,30
142377,1,4,96
142377,2,5,96
142377,3,3,77
142378,1,1,44
142378,2,3,97
142378,3,4,70
142379,1,4,70
142379,2,4,41
142379,3,5,72
142380,1,4,73
142380,2,6,79
142380,3,1,70
142381,1,5,87
142381,2,3,81
142381,3,3,88
142382,1,5,88
142382,2,2,97
142382,3,1,80
142383,1,4,78
142383,2,3,100
142383,3,4,79
142384,1,4,78
142384,2,1,36
142384,3,4,37
142385,1,1,65
142385,2,1,71
142385,3,4,70
142386,1,5,83
142386,2,2,86
142386,3,2,92
142387,1,2,86
142387,2,4,73
142387,3,4,72
142388,1,1,76
142388,2,4,81
142388,3,3,86
142389,1,4,75
142389,2,6,86
142389,3,4,100
142390,1,4,93
142390,2,5,77
142390,3,5,26
142391,1,5,60
142391,2,4,88
142391,3,5,87
142392,1,3,95
142392,2,1,77
142392,3,6,47
142393,1,3,92
142393,2,6,88
142393,3,6,94
142394,1,4,48
142394,2,4,83
142394,3,3,81
142395,1,3,63
142395,2,4,100
142395,3,3,73
142396,1,1,98
142396,2,5,71
142396,3,4,71
142397,1,2,80
142397,2,3,80
142397,3,6,34
142398,1,3,80
142398,2,4,52
142398,3,3,79
142399,1,3,97
142399,2,5,79
142399,3,3,65
142400,1,4,28
142400,2,3,78
142400,3,6,74
142401,1,3,91
142401,2,3,14
142401,3,4,90
142402,1,5,75
142402,2,1,57
142402,3,3,79
142403,1,2,63
142403,2,3,84
142403,3,1,90
142404,1,5,78
142404,2,6,89
142404,3,2,94
142405,1,5,87
142405,2,5,61
142405,3,5,60
142406,1,4,83
142406,2,5,93
142406,3,5,94
142407,1,4,87
142407,2,4,88
142407,3,6,100
142408,1,4,76
142408,2,3,70
142408,3,2,85
142409,1,3,77
142409,2,3,96
142409,3,5,71
142410,1,3,82
142410,2,4,95
142410,3,4,100
142411,1,4,54
142411,2,4,81
142411,3,4,90
142412,1,3,95
142412,2,5,64
142412,3,1,94
142413,1,2,96
142413,2,3,84
142413,3,3,70
142414,1,1,78
142414,2,2,72
142414,3,3,56
142415,1,5,94
142415,2,2,17
142415,3,5,100
142416,1,3,100
142416,2,5,34
142416,3,4,85
142417,1,3,52
142417,2,1,95
142417,3,6,86
142418,1,4,76
142418,2,1,85
142418,3,3,24
