ID_Ucznia_w_klasie,ID_Przedmiotu,Ocena,Frekwencja
44280,3,1,85
44281,1,3,76
44281,2,3,73
44281,3,1,78
44282,1,4,71
44282,2,3,100
44282,3,4,86
44283,1,4,91
44283,2,3,34
44283,3,5,53
44284,1,4,70
44284,2,3,79
44284,3,4,87
44285,1,2,81
44285,2,1,87
44285,3,4,73
44286,1,4,76
44286,2,5,75
44286,3,4,70
44287,1,3,80
44287,2,2,83
44287,3,4,75
44288,1,3,86
44288,2,3,72
44288,3,4,71
44289,1,4,82
44289,2,4,67
44289,3,3,28
44290,1,1,78
44290,2,3,70
44290,3,3,60
44291,1,3,85
44291,2,3,99
44291,3,2,76
44292,1,3,87
44292,2,1,100
44292,3,3,79
44293,1,4,78
44293,2,3,90
44293,3,3,24
44294,1,4,98
44294,2,5,92
44294,3,3,39
44295,1,5,74
44295,2,3,73
44295,3,4,87
44296,1,1,85
44296,2,3,85
44296,3,4,81
44297,1,3,96
44297,2,3,93
44297,3,4,99
44298,1,4,93
44298,2,2,87
44298,3,3,68
44299,1,4,54
44299,2,3,94
44299,3,5,62
44300,1,4,83
44300,2,6,87
44300,3,3,95
44301,1,2,20
44301,2,3,79
44301,3,3,93
44302,1,4,77
44302,2,4,100
44302,3,2,55
44303,1,3,79
44303,2,1,82
44303,3,3,100
44304,1,3,89
44304,2,1,77
44304,3,4,80
44305,1,3,75
44305,2,4,81
44305,3,5,69
44306,1,5,69
44306,2,5,75
44306,3,1,32
44307,1,5,73
44307,2,3,91
44307,3,3,80
44308,1,3,76
44308,2,3,73
44308,3,3,73
44309,1,4,88
44309,2,6,67
44309,3,5,18
44310,1,3,90
44310,2,1,74
44310,3,3,92
44311,1,3,66
44311,2,3,53
44311,3,3,72
44312,1,5,94
44312,2,1,99
44312,3,1,77
44313,1,2,88
44313,2,3,87
44313,3,5,72
44314,1,1,91
44314,2,3,83
44314,3,3,82
44315,1,1,87
44315,2,4,88
44315,3,5,76
44316,1,3,71
44316,2,5,85
44316,3,4,88
44317,1,4,83
44317,2,1,94
44317,3,4,95
44318,1,4,86
44318,2,1,72
44318,3,3,86
44319,1,4,58
44319,2,4,100
44319,3,1,16
44320,1,6,89
44320,2,5,76
44320,3,3,75
44321,1,6,82
44321,2,6,73
44321,3,4,70
44322,1,3,83
44322,2,5,70
44322,3,4,30
44323,1,1,94
44323,2,3,77
44323,3,1,83
44324,1,4,75
44324,2,3,100
44324,3,3,75
44325,1,1,74
44325,2,1,93
44325,3,1,78
44326,1,4,72
44326,2,5,100
44326,3,6,30
44327,1,3,98
44327,2,3,96
44327,3,4,88
44328,1,3,91
44328,2,4,83
44328,3,4,75
44329,1,6,95
44329,2,4,57
44329,3,4,79
44330,1,6,77
44330,2,3,100
44330,3,2,86
44331,1,4,82
44331,2,4,85
44331,3,5,86
44332,1,4,97
44332,2,3,89
44332,3,6,89
44333,1,4,84
44333,2,4,73
44333,3,4,89
44334,1,4,88
44334,2,3,77
44334,3,5,75
44335,1,4,88
44335,2,4,85
44335,3,4,44
44336,1,1,81
44336,2,4,73
44336,3,4,55
44337,1,1,77
44337,2,3,99
44337,3,3,80
44338,1,6,70
44338,2,2,100
44338,3,3,92
44339,1,4,12
44339,2,4,86
44339,3,3,83
44340,1,2,80
44340,2,3,89
44340,3,4,71
44341,1,3,46
44341,2,3,70
44341,3,4,77
44342,1,1,87
44342,2,2,96
44342,3,3,92
44343,1,3,74
44343,2,3,50
44343,3,5,70
44344,1,3,95
44344,2,3,84
44344,3,1,81
44345,1,3,57
44345,2,3,75
44345,3,5,76
44346,1,4,72
44346,2,2,70
44346,3,3,82
44347,1,3,98
44347,2,2,98
44347,3,3,77
44348,1,6,71
44348,2,3,67
44348,3,3,42
44349,1,2,72
44349,2,3,75
44349,3,2,70
44350,1,4,100
44350,2,3,88
44350,3,4,49
44351,1,3,83
44351,2,4,88
44351,3,4,75
44352,1,4,80
44352,2,1,84
44352,3,5,76
44353,1,4,86
44353,2,3,52
44353,3,4,79
44354,1,4,80
44354,2,4,85
44354,3,4,74
44355,1,2,75
44355,2,1,82
44355,3,3,94
44356,1,4,90
44356,2,4,92
44356,3,4,99
44357,1,6,96
44357,2,1,91
44357,3,3,84
44358,1,4,75
44358,2,4,89
44358,3,5,93
44359,1,2,55
44359,2,3,73
44359,3,2,95
44360,1,2,85
44360,2,2,71
44360,3,2,88
44361,1,4,81
44361,2,5,54
44361,3,2,77
44362,1,4,67
44362,2,4,77
44362,3,4,55
44363,1,2,82
44363,2,4,76
44363,3,3,84
44364,1,4,90
44364,2,6,77
44364,3,2,84
44365,1,5,78
44365,2,3,80
44365,3,3,97
44366,1,2,73
44366,2,5,43
44366,3,1,80
44367,1,4,79
44367,2,3,72
44367,3,5,74
44368,1,4,73
44368,2,4,74
44368,3,4,96
44369,1,4,91
44369,2,3,22
44369,3,1,30
44370,1,3,91
44370,2,3,34
44370,3,3,79
44371,1,5,84
44371,2,3,25
44371,3,4,84
44372,1,4,75
44372,2,4,70
44372,3,4,76
44373,1,2,76
44373,2,4,46
44373,3,3,89
44374,1,3,78
44374,2,6,82
44374,3,1,92
44375,1,1,84
44375,2,1,78
44375,3,6,100
44376,1,4,32
44376,2,3,75
44376,3,4,82
44377,1,4,90
44377,2,4,61
44377,3,3,95
44378,1,2,73
44378,2,4,80
44378,3,3,27
44379,1,2,77
44379,2,3,65
44379,3,3,61
44380,1,4,57
44380,2,1,98
44380,3,4,97
44381,1,3,54
44381,2,5,76
44381,3,5,75
44382,1,4,92
44382,2,4,87
44382,3,3,89
44383,1,3,10
44383,2,3,82
44383,3,2,87
44384,1,2,78
44384,2,4,32
44384,3,2,65
44385,1,4,99
44385,2,4,94
44385,3,4,85
44386,1,4,82
44386,2,4,72
44386,3,3,82
44387,1,6,91
44387,2,4,100
44387,3,3,85
44388,1,6,99
44388,2,1,66
44388,3,2,82
44389,1,3,76
44389,2,3,82
44389,3,3,75
44390,1,1,68
44390,2,2,83
44390,3,4,100
44391,1,2,80
44391,2,5,80
44391,3,5,71
44392,1,5,62
44392,2,4,85
44392,3,1,74
44393,1,4,87
44393,2,3,82
44393,3,3,89
44394,1,3,92
44394,2,2,81
44394,3,3,39
44395,1,1,72
44395,2,5,98
44395,3,2,59
44396,1,1,94
44396,2,3,73
44396,3,5,89
44397,1,4,87
44397,2,4,100
44397,3,4,82
44398,1,3,81
44398,2,4,51
44398,3,4,39
44399,1,3,83
44399,2,3,74
44399,3,3,77
44400,1,2,73
44400,2,2,65
44400,3,3,86
44401,1,1,70
44401,2,3,100
44401,3,2,83
44402,1,4,82
44402,2,2,56
44402,3,6,79
44403,1,6,81
44403,2,4,76
44403,3,3,61
44404,1,4,92
44404,2,3,98
44404,3,5,38
44405,1,2,75
44405,2,4,87
44405,3,3,97
44406,1,2,58
44406,2,3,39
44406,3,3,84
44407,1,4,100
44407,2,4,17
44407,3,1,76
44408,1,5,20
44408,2,4,72
44408,3,4,54
44409,1,6,89
44409,2,3,85
44409,3,4,86
44410,1,3,100
44410,2,4,78
44410,3,3,77
44411,1,6,80
44411,2,1,77
44411,3,4,55
44412,1,4,71
44412,2,5,84
44412,3,3,75
44413,1,5,83
44413,2,5,84
44413,3,5,87
44414,1,4,80
44414,2,3,86
44414,3,3,84
44415,1,2,86
44415,2,3,79
44415,3,4,94
44416,1,4,81
44416,2,4,58
44416,3,4,38
44417,1,3,82
44417,2,5,82
44417,3,5,86
44418,1,1,85
44418,2,3,39
44418,3,4,78
44419,1,2,75
44419,2,3,74
44419,3,6,87
44420,1,3,71
44420,2,4,80
44420,3,5,54
44421,1,4,87
44421,2,3,98
44421,3,1,79
44422,1,3,83
44422,2,6,76
44422,3,1,99
44423,1,3,61
44423,2,4,77
44423,3,2,98
44424,1,1,73
44424,2,4,81
44424,3,4,76
44425,1,5,76
44425,2,3,76
44425,3,3,82
44426,1,5,88
44426,2,3,77
44426,3,3,74
44427,1,4,83
44427,2,3,80
44427,3,4,71
44428,1,5,78
44428,2,4,99
44428,3,3,72
44429,1,4,86
44429,2,6,41
44429,3,4,82
44430,1,4,36
44430,2,4,72
44430,3,4,87
44431,1,1,97
44431,2,4,99
44431,3,3,80
44432,1,4,59
44432,2,3,80
44432,3,4,85
44433,1,2,80
44433,2,3,13
44433,3,5,53
44434,1,2,94
44434,2,3,70
44434,3,5,73
44435,1,3,76
44435,2,3,69
44435,3,5,100
44436,1,5,84
44436,2,2,76
44436,3,1,79
44437,1,4,81
44437,2,1,93
44437,3,4,73
44438,1,4,64
44438,2,6,94
44438,3,4,56
44439,1,3,77
44439,2,4,40
44439,3,2,81
44440,1,5,47
44440,2,4,76
44440,3,4,77
44441,1,3,73
44441,2,4,70
44441,3,3,77
44442,1,4,81
44442,2,4,88
44442,3,4,100
44443,1,3,79
44443,2,6,53
44443,3,6,57
44444,1,6,93
44444,2,4,64
44444,3,4,76
44445,1,3,62
44445,2,4,83
44445,3,3,89
44446,1,3,35
44446,2,4,81
44446,3,2,78
44447,1,3,11
44447,2,5,76
44447,3,4,73
44448,1,4,72
44448,2,1,82
44448,3,3,86
44449,1,3,75
44449,2,5,72
44449,3,4,72
44450,1,5,72
44450,2,2,76
44450,3,5,70
44451,1,5,72
44451,2,4,89
44451,3,4,75
44452,1,4,31
44452,2,4,77
44452,3,1,49
44453,1,4,47
44453,2,4,73
44453,3,4,24
44454,1,1,74
44454,2,3,51
44454,3,4,75
44455,1,5,81
44455,2,4,74
44455,3,4,30
44456,1,4,86
44456,2,4,99
44456,3,4,68
44457,1,4,72
44457,2,3,75
44457,3,4,81
44458,1,5,79
44458,2,1,77
44458,3,3,33
44459,1,3,73
44459,2,4,94
44459,3,3,83
44460,1,2,74
44460,2,4,66
44460,3,5,94
44461,1,2,60
44461,2,3,70
44461,3,4,59
44462,1,4,57
44462,2,4,88
44462,3,4,99
44463,1,1,94
44463,2,5,84
44463,3,5,57
44464,1,3,82
44464,2,3,92
44464,3,4,100
44465,1,3,85
44465,2,5,88
44465,3,4,81
44466,1,1,79
44466,2,4,71
44466,3,2,97
44467,1,2,94
44467,2,3,87
44467,3,4,84
44468,1,4,81
44468,2,4,75
44468,3,3,90
44469,1,4,39
44469,2,5,74
44469,3,5,68
44470,1,1,26
44470,2,4,92
44470,3,3,76
44471,1,4,75
44471,2,3,81
44471,3,5,88
44472,1,2,96
44472,2,4,88
44472,3,3,98
44473,1,5,84
44473,2,5,80
44473,3,2,78
44474,1,4,100
44474,2,5,81
44474,3,3,70
44475,1,4,81
44475,2,2,54
44475,3,6,73
44476,1,4,87
44476,2,4,87
44476,3,3,57
44477,1,1,81
44477,2,3,41
44477,3,3,70
44478,1,3,98
44478,2,4,70
44478,3,3,59
44479,1,2,33
44479,2,4,52
44479,3,4,31
44480,1,3,73
44480,2,4,80
44480,3,2,81
44481,1,4,80
44481,2,2,80
44481,3,2,80
44482,1,5,86
44482,2,4,42
44482,3,3,74
44483,1,3,86
44483,2,3,93
44483,3,5,100
44484,1,5,80
44484,2,5,38
44484,3,4,85
44485,1,4,53
44485,2,4,97
44485,3,3,77
44486,1,2,100
44486,2,4,88
44486,3,3,59
44487,1,1,59
44487,2,4,100
44487,3,4,92
44488,1,4,31
44488,2,4,74
44488,3,4,79
44489,1,5,80
44489,2,3,92
44489,3,3,68
44490,1,3,84
44490,2,4,33
44490,3,3,96
44491,1,2,87
44491,2,5,61
44491,3,6,72
44492,1,4,57
44492,2,6,99
44492,3,4,72
44493,1,3,80
44493,2,4,78
44493,3,4,72
44494,1,4,89
44494,2,5,82
44494,3,5,94
44495,1,3,89
44495,2,4,92
44495,3,5,100
44496,1,3,69
44496,2,3,89
44496,3,6,60
44497,1,4,91
44497,2,3,76
44497,3,3,69
44498,1,4,55
44498,2,5,82
44498,3,4,92
44499,1,6,71
44499,2,3,82
44499,3,4,80
44500,1,4,47
44500,2,4,72
44500,3,3,95
44501,1,3,76
44501,2,5,86
44501,3,3,81
44502,1,4,92
44502,2,5,80
44502,3,4,78
44503,1,3,74
44503,2,3,75
44503,3,3,74
44504,1,5,80
44504,2,3,72
44504,3,6,100
44505,1,2,77
44505,2,4,88
44505,3,3,92
44506,1,4,92
44506,2,4,42
44506,3,4,87
44507,1,3,70
44507,2,4,74
44507,3,4,85
44508,1,3,81
44508,2,2,85
44508,3,3,58
44509,1,3,89
44509,2,3,29
44509,3,2,24
44510,1,3,74
44510,2,3,70
44510,3,3,86
44511,1,3,74
44511,2,4,25
44511,3,4,75
44512,1,5,99
44512,2,5,100
44512,3,1,83
44513,1,4,20
44513,2,3,67
44513,3,3,92
44514,1,3,87
44514,2,2,100
44514,3,4,95
44515,1,1,75
44515,2,4,88
44515,3,4,91
44516,1,5,77
44516,2,3,69
44516,3,3,97
44517,1,5,33
44517,2,4,77
44517,3,3,77
44518,1,1,63
44518,2,6,69
44518,3,2,79
44519,1,4,81
44519,2,3,35
44519,3,3,81
44520,1,5,85
44520,2,4,97
44520,3,4,81
44521,1,5,81
44521,2,2,78
44521,3,3,75
44522,1,2,99
44522,2,2,99
44522,3,4,75
44523,1,1,71
44523,2,4,76
44523,3,3,75
44524,1,4,98
44524,2,3,83
44524,3,4,79
44525,1,5,87
44525,2,4,89
44525,3,2,71
44526,1,4,70
44526,2,5,100
44526,3,5,65
44527,1,1,80
44527,2,4,81
44527,3,4,77
44528,1,3,64
44528,2,4,95
44528,3,1,35
44529,1,5,88
44529,2,4,100
44529,3,4,70
44530,1,3,82
44530,2,3,70
44530,3,4,96
44531,1,3,100
44531,2,2,74
44531,3,2,80
44532,1,5,94
44532,2,1,80
44532,3,5,80
44533,1,3,79
44533,2,1,77
44533,3,6,74
44534,1,3,87
44534,2,3,56
44534,3,4,72
44535,1,2,76
44535,2,3,93
44535,3,4,73
44536,1,4,96
44536,2,3,93
44536,3,3,100
44537,1,6,84
44537,2,4,76
44537,3,4,76
44538,1,4,74
44538,2,3,70
44538,3,4,72
44539,1,4,73
44539,2,5,90
44539,3,3,81
44540,1,2,73
44540,2,4,94
44540,3,6,38
44541,1,5,82
44541,2,2,85
44541,3,1,88
44542,1,4,78
44542,2,4,81
44542,3,2,15
44543,1,3,80
44543,2,4,70
44543,3,3,85
44544,1,5,91
44544,2,4,29
44544,3,3,60
44545,1,6,72
44545,2,4,78
44545,3,5,94
44546,1,6,20
44546,2,3,99
44546,3,1,27
44547,1,4,93
44547,2,4,78
44547,3,6,91
44548,1,3,35
44548,2,4,76
44548,3,4,78
44549,1,3,46
44549,2,3,75
44549,3,4,92
44550,1,4,84
44550,2,3,74
44550,3,3,88
44551,1,4,87
44551,2,4,71
44551,3,2,89
44552,1,1,49
44552,2,3,95
44552,3,1,71
44553,1,4,54
44553,2,4,45
44553,3,6,100
44554,1,3,75
44554,2,2,88
44554,3,4,100
44555,1,5,85
44555,2,5,65
44555,3,2,69
44556,1,4,72
44556,2,4,64
44556,3,6,88
44557,1,4,98
44557,2,6,88
44557,3,4,89
44558,1,3,68
44558,2,4,75
44558,3,5,60
44559,1,4,86
44559,2,5,82
44559,3,3,81
44560,1,1,98
44560,2,3,54
44560,3,4,86
44561,1,5,58
44561,2,1,70
44561,3,5,73
44562,1,3,89
44562,2,4,74
44562,3,1,99
44563,1,4,75
44563,2,4,69
44563,3,3,71
44564,1,4,29
44564,2,3,74
44564,3,3,53
44565,1,5,86
44565,2,6,95
44565,3,2,75
44566,1,3,89
44566,2,3,54
44566,3,5,96
44567,1,3,90
44567,2,4,79
44567,3,3,88
44568,1,4,47
44568,2,3,90
44568,3,4,54
44569,1,4,72
44569,2,5,86
44569,3,1,100
44570,1,3,86
44570,2,3,75
44570,3,4,47
44571,1,5,86
44571,2,4,74
44571,3,2,85
44572,1,4,93
44572,2,4,44
44572,3,4,88
44573,1,3,96
44573,2,5,96
44573,3,5,60
44574,1,5,58
44574,2,3,73
44574,3,2,97
44575,1,5,83
44575,2,3,75
44575,3,3,88
44576,1,5,52
44576,2,3,21
44576,3,4,91
44577,1,4,77
44577,2,5,76
44577,3,4,67
44578,1,3,81
44578,2,3,73
44578,3,4,84
44579,1,1,91
44579,2,2,96
44579,3,1,87
44580,1,1,89
44580,2,4,79
44580,3,4,88
44581,1,5,77
44581,2,4,71
44581,3,4,83
44582,1,1,80
44582,2,4,54
44582,3,3,87
44583,1,4,71
44583,2,1,92
44583,3,4,75
44584,1,4,62
44584,2,5,75
44584,3,4,71
44585,1,5,62
44585,2,4,90
44585,3,2,73
44586,1,4,99
44586,2,1,60
44586,3,3,85
44587,1,3,89
44587,2,3,92
44587,3,3,75
44588,1,1,54
44588,2,3,78
44588,3,5,89
44589,1,3,75
44589,2,3,94
44589,3,1,84
44590,1,6,97
44590,2,4,90
44590,3,4,97
44591,1,5,71
44591,2,3,73
44591,3,5,83
44592,1,3,86
44592,2,3,78
44592,3,4,69
44593,1,5,79
44593,2,2,72
44593,3,3,20
44594,1,3,76
44594,2,4,82
44594,3,4,100
44595,1,4,91
44595,2,3,58
44595,3,3,70
44596,1,5,84
44596,2,6,80
44596,3,1,70
44597,1,4,96
44597,2,4,96
44597,3,3,56
44598,1,5,89
44598,2,5,51
44598,3,6,79
44599,1,3,80
44599,2,3,94
44599,3,3,72
44600,1,3,77
44600,2,3,55
44600,3,4,70
44601,1,1,91
44601,2,3,80
44601,3,4,89
44602,1,3,75
44602,2,1,44
44602,3,4,84
44603,1,2,95
44603,2,1,54
44603,3,3,79
44604,1,3,92
44604,2,4,86
44604,3,3,75
44605,1,3,36
44605,2,3,93
44605,3,4,82
44606,1,4,87
44606,2,4,85
44606,3,3,87
44607,1,3,79
44607,2,4,78
44607,3,4,74
44608,1,3,79
44608,2,3,69
44608,3,1,100
44609,1,2,94
44609,2,4,77
44609,3,5,35
44610,1,5,100
44610,2,4,79
44610,3,2,82
44611,1,1,74
44611,2,6,82
44611,3,5,88
44612,1,2,66
44612,2,6,85
44612,3,4,81
44613,1,1,82
44613,2,1,78
44613,3,4,80
44614,1,4,79
44614,2,4,78
44614,3,4,91
44615,1,3,76
44615,2,3,37
44615,3,3,75
44616,1,2,100
44616,2,4,84
44616,3,2,35
44617,1,5,79
44617,2,5,78
44617,3,4,74
44618,1,4,42
44618,2,5,81
44618,3,3,70
44619,1,1,77
44619,2,3,85
44619,3,3,87
44620,1,5,75
44620,2,3,90
44620,3,5,80
44621,1,1,87
44621,2,4,77
44621,3,3,100
44622,1,1,100
44622,2,3,57
44622,3,3,75
44623,1,4,25
44623,2,5,64
44623,3,2,100
44624,1,4,82
44624,2,4,86
44624,3,4,73
44625,1,4,74
44625,2,2,98
44625,3,2,100
44626,1,3,21
44626,2,3,100
44626,3,4,71
44627,1,5,92
44627,2,6,79
44627,3,1,87
44628,1,2,83
44628,2,3,44
44628,3,4,91
44629,1,1,29
44629,2,5,82
44629,3,6,74
44630,1,3,80
44630,2,3,88
44630,3,3,85
44631,1,4,78
44631,2,5,83
44631,3,3,79
44632,1,4,100
44632,2,4,70
44632,3,4,71
44633,1,3,96
44633,2,3,80
44633,3,3,77
44634,1,6,75
44634,2,5,57
44634,3,5,100
44635,1,1,78
44635,2,3,83
44635,3,3,65
44636,1,5,100
44636,2,1,69
44636,3,4,80
44637,1,4,97
44637,2,4,71
44637,3,1,92
44638,1,3,25
44638,2,3,65
44638,3,5,80
44639,1,4,45
44639,2,4,80
44639,3,1,39
44640,1,5,72
44640,2,4,65
44640,3,3,77
44641,1,5,54
44641,2,6,70
44641,3,3,87
44642,1,4,93
44642,2,3,100
44642,3,3,86
44643,1,3,80
44643,2,5,80
44643,3,4,100
44644,1,2,94
44644,2,1,73
44644,3,4,79
44645,1,4,54
44645,2,1,84
44645,3,4,70
44646,1,3,79
44646,2,5,97
44646,3,3,70
44647,1,4,84
44647,2,5,75
44647,3,5,70
44648,1,3,100
44648,2,4,77
44648,3,3,74
44649,1,3,56
44649,2,5,70
44649,3,3,73
44650,1,4,71
44650,2,3,54
44650,3,1,100
44651,1,4,80
44651,2,3,70
44651,3,3,91
44652,1,3,77
44652,2,2,80
44652,3,6,89
44653,1,3,72
44653,2,6,71
44653,3,4,100
44654,1,4,65
44654,2,5,78
44654,3,3,89
44655,1,1,84
44655,2,3,96
44655,3,1,51
44656,1,3,73
44656,2,2,85
44656,3,6,84
44657,1,2,72
44657,2,5,85
44657,3,2,40
44658,1,5,98
44658,2,3,81
44658,3,1,17
44659,1,3,100
44659,2,4,51
44659,3,2,97
44660,1,4,74
44660,2,1,82
44660,3,5,70
44661,1,1,71
44661,2,3,74
44661,3,1,92
44662,1,6,50
44662,2,3,88
44662,3,3,93
44663,1,3,80
44663,2,3,84
44663,3,3,78
44664,1,2,74
44664,2,5,82
44664,3,4,75
44665,1,3,42
44665,2,3,75
44665,3,3,71
44666,1,1,100
44666,2,1,75
44666,3,4,80
44667,1,4,96
44667,2,2,92
44667,3,5,40
44668,1,4,77
44668,2,3,87
44668,3,4,88
44669,1,4,72
44669,2,2,82
44669,3,3,75
44670,1,4,75
44670,2,3,85
44670,3,5,75
44671,1,6,85
44671,2,4,53
44671,3,1,94
44672,1,4,73
44672,2,2,74
44672,3,2,85
44673,1,3,35
44673,2,2,96
44673,3,3,91
44674,1,3,76
44674,2,3,80
44674,3,3,72
44675,1,2,88
44675,2,2,94
44675,3,4,23
44676,1,2,94
44676,2,6,89
44676,3,3,88
44677,1,2,87
44677,2,4,74
44677,3,1,81
44678,1,3,71
44678,2,4,78
44678,3,1,99
44679,1,3,86
44679,2,4,89
44679,3,4,80
44680,1,2,71
44680,2,3,70
44680,3,4,61
44681,1,3,69
44681,2,1,78
44681,3,5,79
44682,1,1,80
44682,2,3,88
44682,3,1,71
44683,1,5,91
44683,2,2,81
44683,3,3,100
44684,1,3,75
44684,2,3,74
44684,3,5,84
44685,1,3,79
44685,2,2,98
44685,3,5,87
44686,1,3,74
44686,2,2,35
44686,3,4,87
44687,1,2,83
44687,2,3,49
44687,3,5,88
44688,1,3,79
44688,2,2,81
44688,3,6,78
44689,1,3,30
44689,2,3,86
44689,3,3,88
44690,1,1,98
44690,2,2,98
44690,3,6,72
44691,1,3,100
44691,2,3,71
44691,3,4,71
44692,1,2,70
44692,2,4,91
44692,3,2,82
44693,1,4,86
44693,2,4,63
44693,3,4,51
44694,1,3,92
44694,2,3,39
44694,3,2,88
44695,1,2,75
44695,2,3,68
44695,3,3,80
44696,1,1,75
44696,2,4,48
44696,3,4,77
44697,1,2,87
44697,2,5,88
44697,3,2,93
44698,1,4,83
44698,2,4,81
44698,3,5,100
44699,1,3,70
44699,2,5,83
44699,3,4,79
44700,1,3,51
44700,2,4,97
44700,3,4,82
44701,1,3,11
44701,2,3,41
44701,3,3,82
44702,1,6,83
44702,2,3,50
44702,3,4,63
44703,1,3,73
44703,2,4,72
44703,3,3,84
44704,1,3,52
44704,2,4,83
44704,3,3,71
44705,1,1,88
44705,2,4,86
44705,3,3,99
44706,1,3,86
44706,2,4,86
44706,3,5,96
44707,1,4,72
44707,2,3,72
44707,3,6,84
44708,1,6,100
44708,2,6,73
44708,3,4,68
44709,1,3,91
44709,2,4,100
44709,3,4,87
44710,1,2,31
44710,2,4,52
44710,3,3,31
44711,1,4,94
44711,2,4,73
44711,3,3,84
44712,1,4,94
44712,2,4,55
44712,3,3,71
44713,1,3,76
44713,2,6,88
44713,3,2,96
44714,1,3,52
44714,2,2,77
44714,3,2,82
44715,1,5,83
44715,2,3,79
44715,3,3,93
44716,1,2,87
44716,2,3,89
44716,3,1,90
44717,1,3,80
44717,2,4,90
44717,3,3,91
44718,1,3,27
44718,2,4,55
44718,3,4,29
44719,1,4,61
44719,2,2,78
44719,3,2,100
44720,1,4,93
44720,2,3,48
44720,3,4,100
44721,1,4,100
44721,2,1,84
44721,3,1,88
44722,1,4,92
44722,2,5,58
44722,3,4,91
44723,1,1,70
44723,2,3,78
44723,3,3,76
44724,1,3,84
44724,2,4,77
44724,3,3,87
44725,1,3,47
44725,2,3,55
44725,3,4,80
44726,1,6,44
44726,2,3,50
44726,3,1,100
44727,1,4,76
44727,2,1,77
44727,3,3,29
44728,1,4,93
44728,2,3,74
44728,3,4,97
44729,1,3,91
44729,2,3,76
44729,3,3,74
44730,1,5,80
44730,2,5,94
44730,3,3,87
44731,1,5,90
44731,2,5,70
44731,3,3,60
44732,1,3,86
44732,2,5,97
44732,3,2,34
44733,1,6,20
44733,2,3,89
44733,3,4,80
44734,1,4,67
44734,2,4,52
44734,3,4,51
44735,1,3,85
44735,2,4,95
44735,3,2,97
44736,1,2,100
44736,2,5,80
44736,3,5,88
44737,1,2,87
44737,2,1,85
44737,3,5,88
44738,1,1,87
44738,2,4,95
44738,3,2,89
44739,1,3,75
44739,2,3,74
44739,3,3,90
44740,1,2,76
44740,2,5,84
44740,3,5,65
44741,1,4,85
44741,2,6,77
44741,3,3,77
44742,1,6,97
44742,2,4,91
44742,3,4,82
44743,1,3,33
44743,2,3,74
44743,3,3,86
44744,1,3,59
44744,2,4,87
44744,3,4,70
44745,1,1,76
44745,2,4,88
44745,3,1,81
44746,1,4,70
44746,2,5,64
44746,3,5,70
44747,1,3,34
44747,2,4,83
44747,3,4,95
44748,1,4,100
44748,2,6,77
44748,3,4,68
44749,1,4,78
44749,2,3,89
44749,3,5,77
44750,1,5,53
44750,2,3,97
44750,3,4,34
44751,1,3,79
44751,2,5,100
44751,3,5,81
44752,1,4,89
44752,2,5,79
44752,3,6,81
44753,1,2,87
44753,2,4,96
44753,3,5,23
44754,1,5,90
44754,2,4,74
44754,3,4,78
44755,1,1,100
44755,2,4,94
44755,3,1,79
44756,1,3,76
44756,2,3,95
44756,3,3,92
44757,1,3,40
44757,2,3,86
44757,3,3,89
44758,1,4,86
44758,2,2,44
44758,3,3,83
44759,1,4,88
44759,2,4,70
44759,3,3,83
44760,1,5,66
44760,2,3,83
44760,3,6,33
44761,1,3,74
44761,2,4,86
44761,3,3,93
44762,1,3,66
44762,2,2,67
44762,3,6,97
44763,1,4,51
44763,2,4,87
44763,3,3,72
44764,1,3,36
44764,2,5,100
44764,3,4,77
44765,1,3,100
44765,2,6,72
44765,3,5,76
44766,1,3,74
44766,2,5,87
44766,3,4,87
44767,1,4,83
44767,2,4,83
44767,3,3,83
44768,1,5,71
44768,2,3,87
44768,3,5,43
44769,1,1,73
44769,2,1,41
44769,3,4,70
44770,1,3,83
44770,2,5,87
44770,3,3,89
44771,1,3,57
44771,2,3,82
44771,3,4,79
44772,1,3,86
44772,2,4,100
44772,3,4,97
44773,1,5,92
44773,2,6,72
44773,3,4,82
44774,1,6,86
44774,2,5,42
44774,3,1,72
44775,1,4,76
44775,2,4,50
44775,3,3,97
44776,1,4,83
44776,2,1,80
44776,3,2,89
44777,1,4,87
44777,2,3,90
44777,3,4,79
44778,1,4,97
44778,2,3,74
44778,3,3,80
44779,1,3,80
44779,2,2,75
44779,3,3,75
44780,1,2,87
44780,2,1,91
44780,3,1,100
44781,1,4,88
44781,2,3,100
44781,3,1,87
44782,1,5,92
44782,2,4,85
44782,3,4,75
44783,1,6,76
44783,2,5,70
44783,3,6,74
44784,1,3,51
44784,2,5,82
44784,3,4,66
44785,1,1,68
44785,2,2,55
44785,3,4,83
44786,1,3,52
44786,2,4,100
44786,3,3,99
44787,1,5,26
44787,2,3,87
44787,3,4,77
44788,1,3,84
44788,2,3,92
44788,3,3,88
44789,1,3,74
44789,2,5,21
44789,3,4,78
44790,1,3,80
44790,2,5,75
44790,3,3,80
44791,1,1,83
44791,2,3,88
44791,3,1,72
44792,1,3,90
44792,2,4,85
44792,3,4,74
44793,1,1,73
44793,2,3,64
44793,3,5,37
44794,1,4,72
44794,2,3,72
44794,3,5,78
44795,1,5,53
44795,2,4,87
44795,3,3,87
44796,1,1,78
44796,2,4,68
44796,3,3,66
44797,1,3,83
44797,2,4,75
