80-815,Biskupia Gora,Gdansk,Pomorskie,
80-339,Bitwy Oliwskiej,Gdansk,Pomorskie,
80-809,Bitwy p,Gdansk,Pomorskie,from Lenino
80-299,Biwakowa,Gdansk,Pomorskie,
80-172,Blaise'a Pascala,Gdansk,Pomorskie,
80-541,Bliska,Gdansk,Pomorskie,
80-299,Blizniat,Gdansk,Pomorskie,
80-738,Bluszczowa,Gdansk,Pomorskie,
80-336,Bobrowa,Gdansk,Pomorskie,
80-058,Boczna,Gdansk,Pomorskie,
80-690,Boguckiego Mieczyslawa,Gdansk,Pomorskie,
80-818,Boguslawskiego Wojciecha,Gdansk,Pomorskie,
80-230,Bohaterow Getta Warszawskiego,Gdansk,Pomorskie,
80-410,Bohomolca Franciszka,Gdansk,Pomorskie,
80-414,Boleslawa Chrobrego,Gdansk,Pomorskie,from 78 to last from 73 to last
80-423,Boleslawa Chrobrego,Gdansk,Pomorskie,from 2 to 76 from 1 to 71
80-360,Boleslawa Krzywoustego,Gdansk,Pomorskie,
80-180,Borkowo Lostowickie,Gdansk,Pomorskie,
80-180,Borkowska,Gdansk,Pomorskie,
80-180,Borowskiego Michala,Gdansk,Pomorskie,
80-298,Borska,Gdansk,Pomorskie,
80-175,Borsucza,Gdansk,Pomorskie,
80-177,Borowkowa,Gdansk,Pomorskie,
80-888,Bosmanska,Gdansk,Pomorskie,
80-298,Botaniczna,Gdansk,Pomorskie,
80-330,Bpa Edmunda Nowickiego,Gdansk,Pomorskie,
80-465,Braci Lewoniewskich,Gdansk,Pomorskie,
80-233,Bracka,Gdansk,Pomorskie,
80-203,Brama Oliwska,Gdansk,Pomorskie,
80-818,Brama Wyzynna,Gdansk,Pomorskie,
80-757,Brama Zulawska,Gdansk,Pomorskie,
80-180,Braminskiego Tadeusza,Gdansk,Pomorskie,
80-740,Bratki,Gdansk,Pomorskie,
80-298,Brodnicka,Gdansk,Pomorskie,
80-524,Broniewskiego Wladyslawa,Gdansk,Pomorskie,
80-842,Browarna,Gdansk,Pomorskie,
80-809,Browicza Tadeusza,Gdansk,Pomorskie,
80-246,Brozka Jana,Gdansk,Pomorskie,
80-135,Brukowa,Gdansk,Pomorskie,
80-041,Bruskiego Alojzego,Gdansk,Pomorskie,
80-856,Brygidki,Gdansk,Pomorskie,
80-180,Brylantowa,Gdansk,Pomorskie,
80-706,Brzechwy Jana,Gdansk,Pomorskie,
80-045,Brzegi,Gdansk,Pomorskie,
80-512,Brzeznienska,Gdansk,Pomorskie,
80-175,Brzoskwiniowa,Gdansk,Pomorskie,
80-243,Brzozowa,Gdansk,Pomorskie,
80-808,Buczka Mariana,Gdansk,Pomorskie,
80-288,Budapesztenska,Gdansk,Pomorskie,
80-298,Budowlanych,Gdansk,Pomorskie,
80-601,Budowniczych Portu Polnocnego,Gdansk,Pomorskie,
80-457,Budziszow,Gdansk,Pomorskie,
80-612,Budzysza Wosia,Gdansk,Pomorskie,
80-299,Bukowa,Gdansk,Pomorskie,
80-307,Bukowskiego Bronislawa,Gdansk,Pomorskie,
80-288,Bulonska,Gdansk,Pomorskie,
80-287,Burgaska,Gdansk,Pomorskie,
80-342,Bursztynowa,Gdansk,Pomorskie,
80-462,Burzynskiego Zbigniewa,Gdansk,Pomorskie,
80-394,Bydgoska,Gdansk,Pomorskie,
80-298,Bysewo,Gdansk,Pomorskie,
80-298,Bysewska,Gdansk,Pomorskie,
80-110,Bystrzycka,Gdansk,Pomorskie,
80-328,Bytowska,Gdansk,Pomorskie,
80-376,Bzowa,Gdansk,Pomorskie,
80-137,Badkowskiego Lecha,Gdansk,Pomorskie,
80-298,Bedominska,Gdansk,Pomorskie,
80-732,Blonska,Gdansk,Pomorskie,
80-342,Blekitna,Gdansk,Pomorskie,
80-809,Cebertowicza,Gdansk,Pomorskie,
80-126,Cedrowa,Gdansk,Pomorskie,from 2 to 52 from 1 to 51
80-180,Cedrowa,Gdansk,Pomorskie,from 54 to last from 53 to last
80-299,Cefeusza,Gdansk,Pomorskie,
80-270,Ceglana,Gdansk,Pomorskie,
80-298,Cementowa,Gdansk,Pomorskie,
80-299,Centaura,Gdansk,Pomorskie,
80-299,Cerery,Gdansk,Pomorskie,
80-321,Ceynowy Floriana,Gdansk,Pomorskie,
80-177,Chabrowa,Gdansk,Pomorskie,
80-561,Charpantiera Jana,Gdansk,Pomorskie,
80-807,Chalubinskiego Tytusa,Gdansk,Pomorskie,
80-550,Chemikow,Gdansk,Pomorskie,
80-299,Chelminska,Gdansk,Pomorskie,
80-301,Chelmonskiego Jozefa,Gdansk,Pomorskie,from 2 to 2 from 12A to 12A from 1 to 15
80-303,Chelmonskiego Jozefa,Gdansk,Pomorskie,from 4 to 12 from 14 to last from 17 to last
80-299,Chirona,Gdansk,Pomorskie,
80-830,Chlebnicka,Gdansk,Pomorskie,
80-748,Chmielna,Gdansk,Pomorskie,
80-376,Chociszewskiego Jozefa,Gdansk,Pomorskie,
80-555,Chodackiego Mariana,Gdansk,Pomorskie,
80-506,Chodkiewicza Karola,Gdansk,Pomorskie,from 14 to last from 11 to last
80-514,Chodkiewicza Karola,Gdansk,Pomorskie,from 2 to 12 from 1 to 9
80-208,Chodowieckiego Daniela,Gdansk,Pomorskie,
80-299,Chojnicka,Gdansk,Pomorskie,
80-268,Chopina Fryderyka,Gdansk,Pomorskie,from 2 to 34 from 1 to 43
80-272,Chopina Fryderyka,Gdansk,Pomorskie,from 36 to last from 45 to last
80-278,Chrzanowskiego Bernarda,Gdansk,Pomorskie,
80-871,Chwaszczynska,Gdansk,Pomorskie,
80-744,Chlodna,Gdansk,Pomorskie,
80-349,Chlopska,Gdansk,Pomorskie,from 25 to 47
80-350,Chlopska,Gdansk,Pomorskie,from 46 to last from 49 to last
80-362,Chlopska,Gdansk,Pomorskie,from 2 to 6 from 1 to 7
80-368,Chlopska,Gdansk,Pomorskie,from 34 to 44
80-375,Chlopska,Gdansk,Pomorskie,from 20 to 32
80-399,Chlopska,Gdansk,Pomorskie,from 8 to 18 from 9 to 23
80-111,Ciasna,Gdansk,Pomorskie,
80-520,Cicha,Gdansk,Pomorskie,
80-180,Ciechanowska,Gdansk,Pomorskie,
80-046,Cienista,Gdansk,Pomorskie,
80-809,Cieszynskiego Wladyslawa,Gdansk,Pomorskie,
80-463,Ciolkowskiego Konstantego,Gdansk,Pomorskie,
80-126,Cisowa,Gdansk,Pomorskie,
80-048,Cmentarna,Gdansk,Pomorskie,
80-299,Cumownikow,Gdansk,Pomorskie,
80-526,Cybulskiego Zbigniewa,Gdansk,Pomorskie,
80-171,Cyganska Gora,Gdansk,Pomorskie,
80-175,Cyprysowa,Gdansk,Pomorskie,
80-330,Cystersow,Gdansk,Pomorskie,
80-298,Cytrowa,Gdansk,Pomorskie,
80-680,Czajki,Gdansk,Pomorskie,
80-169,Czajkowskiego Piotra,Gdansk,Pomorskie,
80-270,Czarna,Gdansk,Pomorskie,
80-239,Czarnieckiego Stefana,Gdansk,Pomorskie,
80-306,Czarnowskiego Tadeusza,Gdansk,Pomorskie,
80-365,Czarny Dwor,Gdansk,Pomorskie,
80-288,Czecha Bronislawa,Gdansk,Pomorskie,
80-177,Czeremchowa,Gdansk,Pomorskie,
80-126,Czeresniowa,Gdansk,Pomorskie,
80-174,Czerminskiego Wladyslawa,Gdansk,Pomorskie,
80-178,Czerwcowa,Gdansk,Pomorskie,
80-376,Czerwony Dwor,Gdansk,Pomorskie,from 12 to last from 13 to last
80-383,Czerwony Dwor,Gdansk,Pomorskie,from 2 to 10 from 1 to 11
80-041,Czirenberga Jana,Gdansk,Pomorskie,
80-882,Czopowa,Gdansk,Pomorskie,
80-336,Czyzewskiego Jozefa,Gdansk,Pomorskie,
80-680,Czyzykow,Gdansk,Pomorskie,
80-180,Czestochowska,Gdansk,Pomorskie,
80-071,Daleka,Gdansk,Pomorskie,
80-410,Daliowa,Gdansk,Pomorskie,
80-177,Damroki,Gdansk,Pomorskie,
80-204,Dantyszka Jana,Gdansk,Pomorskie,
80-434,Danusi,Gdansk,Pomorskie,
80-299,Daru Pomorza,Gdansk,Pomorskie,
80-388,Darlowska,Gdansk,Pomorskie,
80-180,Darzlubska,Gdansk,Pomorskie,
80-548,De Plelo Roberta,Gdansk,Pomorskie,
80-298,Dedala,Gdansk,Pomorskie,
80-262,Dekerta Jana,Gdansk,Pomorskie,
80-299,Delfina,Gdansk,Pomorskie,
80-418,Deotymy,Gdansk,Pomorskie,
80-310,Derdowskiego Jarosza,Gdansk,Pomorskie,from 2 to 4 from 26 to last from 1 to 3 from 27 to last
80-315,Derdowskiego Jarosza,Gdansk,Pomorskie,from 10 to 16 from 11 to 15
80-319,Derdowskiego Jarosza,Gdansk,Pomorskie,from 6 to 8 from 5 to 9
80-028,Diamentowa,Gdansk,Pomorskie,
80-299,Diany,Gdansk,Pomorskie,
80-706,Dickensa Karola,Gdansk,Pomorskie,
80-299,Dionizosa,Gdansk,Pomorskie,
80-243,Dmowskiego Romana,Gdansk,Pomorskie,from 2 to 8 from 1 to last
80-264,Dmowskiego Romana,Gdansk,Pomorskie,from 10 to last
80-227,Do Studzienki,Gdansk,Pomorskie,
80-746,Dobra,Gdansk,Pomorskie,
80-286,Dobrowolskiego Antoniego,Gdansk,Pomorskie,
80-119,Dobrzynskich,Gdansk,Pomorskie,
80-298,Dojazdowa,Gdansk,Pomorskie,
80-812,Dokerow,Gdansk,Pomorskie,
80-863,Doki,Gdansk,Pomorskie,
80-318,Doktora Kreckiego Franciszka,Gdansk,Pomorskie,
80-431,Doktora Kubacza Franciszka,Gdansk,Pomorskie,
80-321,Doktora Majkowskiego Aleksandra,Gdansk,Pomorskie,
80-210,Doktora Michalaka Stefana,Gdansk,Pomorskie,
80-767,Dolna,Gdansk,Pomorskie,
80-821,Dolna Brama,Gdansk,Pomorskie,
80-293,Dolne Mlyny,Gdansk,Pomorskie,
80-124,Domeyki Ignacego,Gdansk,Pomorskie,
80-041,Dominika Konstantyna,Gdansk,Pomorskie,
80-319,Doroszewskiego Witolda,Gdansk,Pomorskie,
80-807,Dragana Marcina,Gdansk,Pomorskie,
80-299,Drawska,Gdansk,Pomorskie,
80-381,Droszynskiego Leona,Gdansk,Pomorskie,
80-302,Drozyny,Gdansk,Pomorskie,
80-180,Druzyn Strzeleckich,Gdansk,Pomorskie,
80-110,Drwecka,Gdansk,Pomorskie,
80-464,Drzewieckiego Stefana,Gdansk,Pomorskie,
80-318,Drzymaly Wojciecha,Gdansk,Pomorskie,
80-419,Dubois Stanislawa,Gdansk,Pomorskie,
80-180,Dulin`a Aleksandra,Gdansk,Pomorskie,
80-690,Dulkowa,Gdansk,Pomorskie,
80-524,Dunikowskiego Xawerego,Gdansk,Pomorskie,
80-026,Dworcowa,Gdansk,Pomorskie,
80-774,Dworkowa,Gdansk,Pomorskie,
80-506,Dworska,Gdansk,Pomorskie,from 14 to 14 from 18 to last from 17 to last
80-511,Dworska,Gdansk,Pomorskie,from 2 to 12 from 1 to 7
80-514,Dworska,Gdansk,Pomorskie,from 16 to 16 from 9 to 15
80-530,Dworzec PKP Zaspa,Gdansk,Pomorskie,
80-456,Dygasinskiego Adolfa,Gdansk,Pomorskie,
80-882,Dylinki,Gdansk,Pomorskie,
80-852,Dyrekcyjna,Gdansk,Pomorskie,
80-041,Dywizji Wolynskiej,Gdansk,Pomorskie,
80-462,Dywizjonu 303,Gdansk,Pomorskie,
80-833,Dziana,Gdansk,Pomorskie,
80-041,Dzialynskiego Mikolaja,Gdansk,Pomorskie,
80-156,Dziekuc-Maleja Lukasza,Gdansk,Pomorskie,
80-404,Dzielna,Gdansk,Pomorskie,
80-752,Dziewanowskiego Jana,Gdansk,Pomorskie,
80-776,Dzwonki,Gdansk,Pomorskie,
80-180,Dabka Stanislawa,Gdansk,Pomorskie,
80-364,Dabrowszczakow,Gdansk,Pomorskie,from 30 to 36
80-365,Dabrowszczakow,Gdansk,Pomorskie,from 14 to 28 from 38 to last from 15 to last
80-373,Dabrowszczakow,Gdansk,Pomorskie,from 2 to 12 from 9 to 13
80-374,Dabrowszczakow,Gdansk,Pomorskie,from 1 to 7
80-034,Dabrowki,Gdansk,Pomorskie,
80-211,Debinki,Gdansk,Pomorskie,
80-204,Debowa,Gdansk,Pomorskie,
80-754,Dluga Grobla,Gdansk,Pomorskie,
80-827,Dluga,Gdansk,Pomorskie,from 2 to 44 from 1 to 45
80-831,Dluga,Gdansk,Pomorskie,from 46 to last from 47 to last
80-828,Dlugi Targ,Gdansk,Pomorskie,from 2 to 24 from 1 to 23
80-830,Dlugi Targ,Gdansk,Pomorskie,from 26 to last from 25 to last
80-754,Dlugie Ogrody,Gdansk,Pomorskie,from 1 to last
80-765,Dlugie Ogrody,Gdansk,Pomorskie,from 2 to last
80-888,Dlugie Pobrzeze,Gdansk,Pomorskie,
80-547,Dlugosza Jana,Gdansk,Pomorskie,
80-414,Dzwigowa,Gdansk,Pomorskie,
80-172,Edisona Tomasza,Gdansk,Pomorskie,
80-298,Egiertowska,Gdansk,Pomorskie,
80-718,Elblaska,Gdansk,Pomorskie,from 68 to last from 79 to last
80-724,Elblaska,Gdansk,Pomorskie,from 32 to 66
80-761,Elblaska,Gdansk,Pomorskie,from 65 to 77
80-298,Elewow,Gdansk,Pomorskie,
80-180,Elfow,Gdansk,Pomorskie,
80-894,Elzbietanska,Gdansk,Pomorskie,
80-299,Eurydyki,Gdansk,Pomorskie,
80-298,Fabryczna,Gdansk,Pomorskie,
80-214,Fahrenheita Gabriela,Gdansk,Pomorskie,
80-609,Falcka Polonusa Jeremiego,Gdansk,Pomorskie,
80-286,Falista,Gdansk,Pomorskie,
80-680,Falowa,Gdansk,Pomorskie,
80-180,Feliksa Muzyka,Gdansk,Pomorskie,
80-299,Feniksa,Gdansk,Pomorskie,
80-012,Figowa,Gdansk,Pomorskie,
80-124,Filaretow,Gdansk,Pomorskie,
80-124,Filomatow,Gdansk,Pomorskie,
80-737,Fiolkowa,Gdansk,Pomorskie,
80-298,Firoga,Gdansk,Pomorskie,
80-231,Fiszera Jozefa,Gdansk,Pomorskie,
80-271,Fitelberga Grzegorza,Gdansk,Pomorskie,
80-317,Flisacka,Gdansk,Pomorskie,
80-180,Flisykowskiego Alfonsa,Gdansk,Pomorskie,
80-546,Florianska,Gdansk,Pomorskie,
80-299,Flory,Gdansk,Pomorskie,
80-447,Fredry Aleksandra,Gdansk,Pomorskie,
80-690,Frezjowa,Gdansk,Pomorskie,
80-389,Fromborska,Gdansk,Pomorskie,
80-172,Fultona Roberta,Gdansk,Pomorskie,
80-746,Fundacyjna,Gdansk,Pomorskie,
80-298,Fundamentowa,Gdansk,Pomorskie,
80-175,Gabrysiak Aleksandry,Gdansk,Pomorskie,
80-299,Gajowa,Gdansk,Pomorskie,
80-298,Galaktyczna,Gdansk,Pomorskie,from 23 to last
80-299,Galaktyczna,Gdansk,Pomorskie,from 2 to last from 1 to 21
80-299,Galileusza,Gdansk,Pomorskie,
80-516,Galla Iwo,Gdansk,Pomorskie,
80-827,Garbary,Gdansk,Pomorskie,
80-174,Garczynska,Gdansk,Pomorskie,
80-894,Garncarska,Gdansk,Pomorskie,
80-855,Gazownicza,Gdansk,Pomorskie,
80-524,Galczynskiego Konstantego Ildefonsa,Gdansk,Pomorskie,
80-336,Gdanca Pawla,Gdansk,Pomorskie,
80-518,Gdanska,Gdansk,Pomorskie,
80-716,Gdanskiego Kolejarza,Gdansk,Pomorskie,
80-340,Gdynska,Gdansk,Pomorskie,
80-866,Gdynskich Kosynierow,Gdansk,Pomorskie,
80-261,Generala De Gaulle'a,Gdansk,Pomorskie,
80-153,Generala Dabrowskiego Henryka,Gdansk,Pomorskie,from 11 to 11
80-802,Generala Dabrowskiego Henryka,Gdansk,Pomorskie,from 1 to 1 from 2 to 4
80-041,Generala Fieldorfa Augusta Emila,Gdansk,Pomorskie,
80-377,Generala Komorowskiego Bora,Gdansk,Pomorskie,from 14 to last from 13 to last
80-385,Generala Komorowskiego Bora,Gdansk,Pomorskie,from 2 to 12 from 1 to 11
80-041,Generala Okulickiego Leopolda,Gdansk,Pomorskie,
80-108,Generala Roweckiego Grota Stefana,Gdansk,Pomorskie,
80-041,Generala Sosnkowskiego Kazimierza,Gdansk,Pomorskie,
80-143,Generala Sowinskiego Jozefa,Gdansk,Pomorskie,
80-120,Gerwazego,Gdansk,Pomorskie,
80-283,Giedroycia Jerzego,Gdansk,Pomorskie,
80-150,Gierymskiego Maksymiliana,Gdansk,Pomorskie,
80-203,Gielguda Antoniego,Gdansk,Pomorskie,
80-271,Glinki Michala,Gdansk,Pomorskie,
80-299,Gnieznienska,Gdansk,Pomorskie,
80-847,Gnilna,Gdansk,Pomorskie,
80-286,Gojawiczynskiej Poli,Gdansk,Pomorskie,
80-270,Gomulickiego Wiktora,Gdansk,Pomorskie,
80-279,Gomolki Mikolaja,Gdansk,Pomorskie,
80-178,Goplanska,Gdansk,Pomorskie,
80-180,Gorzowska,Gdansk,Pomorskie,
80-340,Gospody,Gdansk,Pomorskie,from 8 to 8
80-344,Gospody,Gdansk,Pomorskie,from 2 to 6 from 10 to 12 from 1 to 13 from 19 to last
80-178,Gostynska,Gdansk,Pomorskie,from 26 to last
80-298,Gostynska,Gdansk,Pomorskie,from 2 to 24
80-134,Goszczynskiego Seweryna,Gdansk,Pomorskie,
80-174,Goszynska,Gdansk,Pomorskie,
80-253,Gotycka,Gdansk,Pomorskie,
80-299,Gowidlinska,Gdansk,Pomorskie,
80-178,Golunska,Gdansk,Pomorskie,
80-455,Golebia,Gdansk,Pomorskie,
80-032,Goscinna,Gdansk,Pomorskie,
80-733,Gozdzikowa,Gdansk,Pomorskie,
80-060,Grabowa,Gdansk,Pomorskie,
80-809,Grabowskiego Witolda,Gdansk,Pomorskie,
80-030,Granitowa,Gdansk,Pomorskie,
80-438,Grazyny,Gdansk,Pomorskie,
80-840,Grobla III,Gdansk,Pomorskie,
80-835,Grobla II,Gdansk,Pomorskie,
80-837,Grobla IV,Gdansk,Pomorskie,
80-834,Grobla I,Gdansk,Pomorskie,
80-821,Grodza Kamienna,Gdansk,Pomorskie,
80-215,Grodzienska,Gdansk,Pomorskie,
80-841,Grodzka,Gdansk,Pomorskie,
80-175,Gronostajowa,Gdansk,Pomorskie,
80-012,Gronowa,Gdansk,Pomorskie,
80-311,Grottgera Artura,Gdansk,Pomorskie,from 3 to 33
80-319,Grottgera Artura,Gdansk,Pomorskie,from 2 to last from 1 to 1 from 35 to last
80-414,Grudziadzka,Gdansk,Pomorskie,
80-299,Gryfa Pomorskiego,Gdansk,Pomorskie,
80-301,Gryglewskiego Aleksandra,Gdansk,Pomorskie,from 12 to last from 7 to 9 from 17 to last
80-303,Gryglewskiego Aleksandra,Gdansk,Pomorskie,from 2 to 10 from 1 to 5 from 11 to 15
80-408,Grzegorza z Sanoka,Gdansk,Pomorskie,
80-298,Grzybowa,Gdansk,Pomorskie,
80-833,Grzaska,Gdansk,Pomorskie,
80-180,Guderskiego Konrada,Gdansk,Pomorskie,
80-536,Gwiazda Morza,Gdansk,Pomorskie,
80-526,Gwiazdowskiego Tadeusza,Gdansk,Pomorskie,
80-680,Gwiazdzista,Gdansk,Pomorskie,
80-292,Goralska,Gdansk,Pomorskie,
80-648,Gorecka,Gdansk,Pomorskie,
80-804,Gorka,Gdansk,Pomorskie,
80-680,Gorki Wschodnie,Gdansk,Pomorskie,
80-415,Gornicza,Gdansk,Pomorskie,
80-283,Gorzysta,Gdansk,Pomorskie,
80-732,Gesia,Gdansk,Pomorskie,
80-012,Glogowa,Gdansk,Pomorskie,
80-302,Glogowska,Gdansk,Pomorskie,
80-053,Glucha,Gdansk,Pomorskie,
80-759,Gleboka,Gdansk,Pomorskie,
80-180,Glebokie,Gdansk,Pomorskie,
80-554,Handlowa,Gdansk,Pomorskie,
80-298,Harfowa,Gdansk,Pomorskie,
80-766,Hebanowskiego Stanislawa,Gdansk,Pomorskie,
80-299,Heleny,Gdansk,Pomorskie,
80-342,Helska,Gdansk,Pomorskie,
80-508,Herbowa,Gdansk,Pomorskie,
80-299,Herkulesa,Gdansk,Pomorskie,
80-283,Herlinga-Grudzinskiego Gustawa,Gdansk,Pomorskie,
80-299,Hermesa,Gdansk,Pomorskie,
80-299,Herosa,Gdansk,Pomorskie,
80-299,Hestii,Gdansk,Pomorskie,
80-861,Heweliusza Jana,Gdansk,Pomorskie,from 23 to last
80-890,Heweliusza Jana,Gdansk,Pomorskie,from 2 to last from 1 to 21
80-690,Hiacyntowa,Gdansk,Pomorskie,
80-808,Hirszwelda Ludwika,Gdansk,Pomorskie,
80-041,Hoene Emilii,Gdansk,Pomorskie,
80-210,Hoene Wronskiego Jozefa,Gdansk,Pomorskie,
80-180,Hokejowa,Gdansk,Pomorskie,
80-299,Homera,Gdansk,Pomorskie,
80-299,Horacego,Gdansk,Pomorskie,
80-119,Horeszkow,Gdansk,Pomorskie,
80-321,Holdu Pruskiego,Gdansk,Pomorskie,
80-628,Hoza,Gdansk,Pomorskie,
80-854,Hucisko,Gdansk,Pomorskie,
80-180,Huenefelda Andrzeja,Gdansk,Pomorskie,
80-315,Husa Jana,Gdansk,Pomorskie,
80-340,Husytow,Gdansk,Pomorskie,
80-465,Hynka Franciszka,Gdansk,Pomorskie,
80-180,II Brygady,Gdansk,Pomorskie,
80-180,I Brygady,Gdansk,Pomorskie,
80-884,Igielnicka,Gdansk,Pomorskie,
80-298,Ikara,Gdansk,Pomorskie,
80-010,Inspektorska,Gdansk,Pomorskie,
80-298,Instalatorow,Gdansk,Pomorskie,
80-298,Inzynierska,Gdansk,Pomorskie,
80-177,Irysowa,Gdansk,Pomorskie,
80-299,Izydy,Gdansk,Pomorskie,
80-299,Ilawska,Gdansk,Pomorskie,
80-680,Ilowa,Gdansk,Pomorskie,
80-175,Jabloniowa,Gdansk,Pomorskie,
80-766,Jablonskiego Henryka Hubertusa,Gdansk,Pomorskie,
80-680,Jachtowa,Gdansk,Pomorskie,
80-119,Jacka Soplicy,Gdansk,Pomorskie,
80-366,Jagiellonska,Gdansk,Pomorskie,from 16 to 28 from 42 to last from 27 to last
80-367,Jagiellonska,Gdansk,Pomorskie,from 12A to 12A from 14A to 14A from 30 to 38
80-371,Jagiellonska,Gdansk,Pomorskie,from 2 to 12 from 14 to 14 from 40 to 40 from 1 to 25
80-749,Jaglana,Gdansk,Pomorskie,
80-012,Jagodowa,Gdansk,Pomorskie,
80-180,Jana Michonia,Gdansk,Pomorskie,
80-864,Jana z Kolna,Gdansk,Pomorskie,
80-119,Jankiela,Gdansk,Pomorskie,
80-180,Jankowo Dolne,Gdansk,Pomorskie,
80-341,Jantarowa,Gdansk,Pomorskie,from 2 to 60 from 1 to 81
80-601,Jantarowa,Gdansk,Pomorskie,from 62 to last from 83 to last
80-863,Jaracza Stefana,Gdansk,Pomorskie,
80-217,Jarowa,Gdansk,Pomorskie,
80-126,Jarzebinowa,Gdansk,Pomorskie,
80-308,Jasia i Malgosi,Gdansk,Pomorskie,
80-175,Jasienska,Gdansk,Pomorskie,
80-767,Jaskolcza,Gdansk,Pomorskie,
80-105,Jasna,Gdansk,Pomorskie,
80-621,Jastrzebia,Gdansk,Pomorskie,
80-175,Jaworowa,Gdansk,Pomorskie,
80-180,Jaworzniakow,Gdansk,Pomorskie,
80-770,Jalmuznicza,Gdansk,Pomorskie,
80-246,Jaskowa Dolina,Gdansk,Pomorskie,from 28 to 48 from 1 to 5
80-252,Jaskowa Dolina,Gdansk,Pomorskie,from 2 to 26 from 7 to 25
80-286,Jaskowa Dolina,Gdansk,Pomorskie,from 50 to last from 27 to last
80-776,Jasminowa,Gdansk,Pomorskie,
80-177,Jasminowy Stok,Gdansk,Pomorskie,
80-299,Jednorozca,Gdansk,Pomorskie,
80-336,Jelenia,Gdansk,Pomorskie,
80-180,Jeleniogorska,Gdansk,Pomorskie,
80-738,Jelinki,Gdansk,Pomorskie,
80-342,Jelitkowska,Gdansk,Pomorskie,
80-365,Jelitkowski Dwor,Gdansk,Pomorskie,
80-298,Jesienna,Gdansk,Pomorskie,
80-261,Jesionowa,Gdansk,Pomorskie,
80-175,Jeziorowa,Gdansk,Pomorskie,
80-449,Jezewskiego Kazimierza,Gdansk,Pomorskie,
80-680,Jodowa,Gdansk,Pomorskie,
80-633,Jodlowa,Gdansk,Pomorskie,
80-299,Jowisza,Gdansk,Pomorskie,
80-057,Junacka,Gdansk,Pomorskie,
80-299,Junony,Gdansk,Pomorskie,
80-299,Juraty,Gdansk,Pomorskie,
80-299,Jutrzenki,Gdansk,Pomorskie,
80-180,Jozefa Wasika,Gdansk,Pomorskie,
80-743,Kacza,Gdansk,Pomorskie,
80-603,Kaczence,Gdansk,Pomorskie,from 2 to 20 from 1 to 19
80-614,Kaczence,Gdansk,Pomorskie,from 22 to last from 21 to last
80-298,Kadetow,Gdansk,Pomorskie,
80-041,Kadmowa,Gdansk,Pomorskie,
80-831,Kaletnicza,Gdansk,Pomorskie,
80-177,Kalinowa,Gdansk,Pomorskie,
80-180,Kaliska,Gdansk,Pomorskie,
80-747,Kamienna Grobla,Gdansk,Pomorskie,from 2 to last from 15 to last
80-763,Kamienna Grobla,Gdansk,Pomorskie,from 1 to 13
80-170,Kamienskiego Macieja,Gdansk,Pomorskie,
80-180,Kampinoska,Gdansk,Pomorskie,
80-330,Kanapariusza Jana,Gdansk,Pomorskie,
80-702,Kanal Kaszubski,Gdansk,Pomorskie,
80-680,Kanalowa,Gdansk,Pomorskie,
80-299,Kapitana Borchardta Karola Olgierda,Gdansk,Pomorskie,
80-299,Kapitana Maciejewicza Konstantego,Gdansk,Pomorskie,
80-561,Kapitana Z.W. Poinca Witolda,Gdansk,Pomorskie,
80-341,Kapliczna,Gdansk,Pomorskie,
80-316,Kaprow,Gdansk,Pomorskie,
80-180,Karkonoska,Gdansk,Pomorskie,
80-851,Karmelicka,Gdansk,Pomorskie,
80-336,Karpacka,Gdansk,Pomorskie,
80-882,Karpia,Gdansk,Pomorskie,
80-178,Karsinska,Gdansk,Pomorskie,
80-283,Karskiego Jana,Gdansk,Pomorskie,
80-103,Kartuska,Gdansk,Pomorskie,from 1 to 33
80-104,Kartuska,Gdansk,Pomorskie,from 2 to 88 from 94 to 102 from 106 to 114 from 120 to 126
80-111,Kartuska,Gdansk,Pomorskie,from 90 to 92 from 104 to 104B from 116 to 118
80-122,Kartuska,Gdansk,Pomorskie,from 188 to 226 from 175 to 243
80-125,Kartuska,Gdansk,Pomorskie,from 228 to 456 from 245 to 453
80-136,Kartuska,Gdansk,Pomorskie,from 128 to 186 from 73 to 103
80-138,Kartuska,Gdansk,Pomorskie,from 105 to 173
80-141,Kartuska,Gdansk,Pomorskie,from 35 to 71
80-298,Kartuska,Gdansk,Pomorskie,from 458 to last from 455 to last
80-328,Karwienska,Gdansk,Pomorskie,
80-275,Karlowicza Mieczyslawa,Gdansk,Pomorskie,
80-299,Kasjopei,Gdansk,Pomorskie,
80-313,Kasprowicza Jana,Gdansk,Pomorskie,
80-540,Kasztanowa,Gdansk,Pomorskie,
80-315,Kaszubska,Gdansk,Pomorskie,from 2 to 4 from 1 to last
80-318,Kaszubska,Gdansk,Pomorskie,from 6 to last
80-884,Katarzynki,Gdansk,Pomorskie,
80-298,Kazimierza Wilkomirskiego,Gdansk,Pomorskie,
80-811,Kaznodziejska,Gdansk,Pomorskie,
80-690,Kempingowa,Gdansk,Pomorskie,
80-299,Keplera Jana,Gdansk,Pomorskie,
80-180,Kielasa Jana,Gdansk,Pomorskie,
80-180,Kielecka,Gdansk,Pomorskie,
80-299,Kielnienska,Gdansk,Pomorskie,
80-279,Kiepury Jana,Gdansk,Pomorskie,
80-180,Kielpino Gorne,Gdansk,Pomorskie,
